SMILES,CID,ROMol,molecular_weight,n_hba,n_hbd,logp,f_avg_pIC50,r_avg_pIC50,Ro5_fulfilled
O=C(NCCc1ccccc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-b2874fec-22,<rdkit.Chem.rdchem.Mol object at 0x1683a4820>,370.16812794399993,2,1,3.742600000000003,4.002176919254275,4.00436480540245,True
N#Cc1ccccc1NC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-b2874fec-23,<rdkit.Chem.rdchem.Mol object at 0x1683a47b0>,367.132076784,3,1,3.8940800000000024,4.002176919254275,4.237679169811981,True
O=C(Nc1cccc(F)c1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-b2874fec-24,<rdkit.Chem.rdchem.Mol object at 0x1683a4740>,360.12740600399997,2,1,4.161500000000003,4.002176919254275,4.222445123109489,True
O=C(Nc1cccnc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-b2874fec-25,<rdkit.Chem.rdchem.Mol object at 0x1683a46d0>,343.132076784,3,1,3.4174000000000024,4.002176919254275,4.224794204497109,True
CNCC1CCCN(C(=O)[C@@H](c2ccccc2)N2Cc3ccccc3C2=O)C1,LON-WEI-b2874fec-26,<rdkit.Chem.rdchem.Mol object at 0x1683a4660>,377.210327104,3,1,2.8417000000000003,4.002176919254275,4.00436480540245,True
CN(C)C(=O)C(CNC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O)c1ccccc1,LON-WEI-b2874fec-27,<rdkit.Chem.rdchem.Mol object at 0x1683a45f0>,441.20524172399996,3,1,3.371900000000002,4.002176919254275,4.00436480540245,True
O=C(NCc1cccs1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-f8a636e2-1,<rdkit.Chem.rdchem.Mol object at 0x1683a4580>,362.10889881599996,3,1,3.7616000000000023,4.002176919254275,4.086266388363283,True
O=C(Nc1cncc2ccccc12)[C@@H]1COc2ccc(Cl)cc21,EDJ-MED-12c115cc-1,<rdkit.Chem.rdchem.Mol object at 0x1683a4510>,324.066555336,3,1,4.002900000000003,6.251483397142929,6.5639246623840295,True
O=C(Cc1ccc(F)c(Cl)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-6,<rdkit.Chem.rdchem.Mol object at 0x1683a4350>,314.062218904,2,1,4.208500000000002,6.426158504803125,6.492079833552196,True
Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1Cl,RAL-THA-2d450e86-8,<rdkit.Chem.rdchem.Mol object at 0x1683a42e0>,310.08729078,2,1,4.3778200000000025,5.961395720271215,6.0127497308735585,True
O=C(Cc1cc(F)cc(Cl)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-14,<rdkit.Chem.rdchem.Mol object at 0x1683a4270>,314.062218904,2,1,4.208500000000002,6.416816819953841,6.360974933156163,True
O=C(Cc1cc(F)cc(F)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-16,<rdkit.Chem.rdchem.Mol object at 0x1683a4200>,298.09176944399997,2,1,3.6942000000000013,6.24454562045669,6.098757123782953,True
N#Cc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,RAL-THA-2d450e86-17,<rdkit.Chem.rdchem.Mol object at 0x1683a4190>,321.066889684,3,1,3.9410800000000012,6.3658168163877145,6.395298868752137,True
O=C(Nc1cncc2ccccc12)C1CCOc2cc(F)c(Cl)cc21,RAL-THA-05e671eb-10,<rdkit.Chem.rdchem.Mol object at 0x1683a4120>,356.072783588,3,1,4.532100000000003,6.731405237766415,6.346996020759844,True
O=C(Cc1cc(Cl)cc(Cl)c1)Nc1cncc2ccccc12,MAT-POS-fce787c2-2,<rdkit.Chem.rdchem.Mol object at 0x1683a40b0>,330.03266836399996,2,1,4.722800000000002,5.8626452526759145,6.101828840483381,True
N#CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-8,<rdkit.Chem.rdchem.Mol object at 0x168399000>,355.027917332,3,1,4.787480000000002,6.0952291316318465,6.287245374747419,True
COC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-de59a476-2,<rdkit.Chem.rdchem.Mol object at 0x168398f90>,360.043233048,3,1,4.867800000000003,5.9666610504981925,6.0174504647699365,True
COCCOC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-de59a476-4,<rdkit.Chem.rdchem.Mol object at 0x168398f20>,404.069447796,4,1,4.884400000000004,6.059557196923899,6.011161657339029,True
COC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-0e5afe9d-3,<rdkit.Chem.rdchem.Mol object at 0x168398eb0>,368.09277008400005,4,1,4.151100000000003,6.731404929601617,6.627721416311105,True
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-3,<rdkit.Chem.rdchem.Mol object at 0x168398900>,402.053797732,4,1,4.8045000000000035,6.512390701093534,6.33464180733379,True
CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-4,<rdkit.Chem.rdchem.Mol object at 0x168398820>,402.053797732,4,1,4.8045000000000035,4.215261671546028,4.152115274437003,True
COC1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-5,<rdkit.Chem.rdchem.Mol object at 0x1683987b0>,402.053797732,4,1,4.8045000000000035,6.263441631740795,6.127577610910792,True
O=C1N[C@@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,VLA-UNK-cf7facf1-1,<rdkit.Chem.rdchem.Mol object at 0x168398740>,379.072368988,4,1,3.6224000000000025,6.160137016324114,6.187957673850537,True
O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCOc2ccc(Cl)cc21,EDG-MED-5d232de5-1,<rdkit.Chem.rdchem.Mol object at 0x168398660>,356.072783588,3,1,4.532100000000003,6.491519540998661,6.577174832479128,True
CC(=O)N1CC[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,EDG-MED-5d232de5-4,<rdkit.Chem.rdchem.Mol object at 0x16839bf40>,379.10875449599996,3,1,4.367100000000003,6.449993732978767,6.421418370504183,True
CN1CC[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,EDG-MED-5d232de5-5,<rdkit.Chem.rdchem.Mol object at 0x16839bed0>,351.113839876,3,1,4.450400000000004,6.609482475768088,6.612393551951656,True
CN(C)C(=O)C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-3,<rdkit.Chem.rdchem.Mol object at 0x16839be60>,423.13496924399993,4,1,4.025500000000002,5.884490948087934,5.723320310943756,True
COc1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1,MAT-POS-f9802937-7,<rdkit.Chem.rdchem.Mol object at 0x16839bdf0>,368.09277008400005,4,1,4.401600000000003,6.643836090652268,6.432341865925,True
O=C(Nc1cncc2ccccc12)C1(CO)CCOc2ccc(Cl)cc21,MAT-POS-9db1e783-2,<rdkit.Chem.rdchem.Mol object at 0x16839bd80>,368.09277008400005,4,2,3.539500000000002,5.963356796650375,5.930027920592959,True
Cn1c(=O)ccn(CC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)c1=O,EDJ-MED-ee07cf00-1,<rdkit.Chem.rdchem.Mol object at 0x16839bd10>,477.12038179999996,7,2,2.2448000000000006,4.946560033039688,4.802115351363456,True
N#Cc1cn(CC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)c(=O)[nH]c1=O,EDJ-MED-ee07cf00-8,<rdkit.Chem.rdchem.Mol object at 0x16839bc30>,488.099980704,7,3,2.1060799999999995,4.672848822372094,4.6086990372999885,True
O=C(Cn1nnc(-c2ccccc2)n1)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,EDJ-MED-ee07cf00-9,<rdkit.Chem.rdchem.Mol object at 0x16839bbc0>,497.13670056,7,2,4.037900000000002,4.737888038566544,4.458515941107841,True
COCCCNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-8c98ee63-1,<rdkit.Chem.rdchem.Mol object at 0x16839bb50>,439.16626937199993,5,2,4.173300000000003,4.943724637398059,4.647579456041038,True
COCC1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-37aac4bd-2,<rdkit.Chem.rdchem.Mol object at 0x16839bae0>,416.069447796,4,1,4.847000000000004,5.39340625826649,4.755477215520434,True
